4.050000	-20.190654	53.798991	67.452734
4.030000	-20.165106	50.294954	54.124349
4.010000	-20.361999	49.930469	53.922103
3.990000	-20.413987	49.730013	53.892253
3.970000	-20.372298	49.927116	53.783952
3.950000	-20.587197	49.400033	53.701725
3.930000	-20.609413	49.442676	53.609017
3.910000	-20.677520	49.337923	53.521875
3.890000	-20.755634	49.091829	53.411361
3.870000	-20.777922	48.988835	53.273307
3.850000	-20.938007	48.607161	53.180664
3.830000	-20.946008	48.701595	53.064616
3.810000	-21.102391	48.309928	53.023210
3.790000	-21.253016	47.882585	52.836654
3.770000	-21.193847	48.069531	52.827344
3.750000	-21.344508	47.711751	52.650000
3.730000	-21.307015	48.069629	52.544857
3.710000	-21.448238	47.518880	52.441374
3.690000	-21.563437	47.220768	52.328158
3.670000	-21.578838	47.270996	52.207878
3.650000	-21.669580	47.029753	52.095280
3.630000	-21.796248	46.672949	52.026270
3.610000	-21.862335	46.512663	51.900781
3.590000	-21.922859	46.492057	51.738542
3.570000	-21.920365	46.387240	51.626107
3.550000	-22.038693	46.131120	51.570671
3.530000	-22.144891	50.035547	51.390820
3.510000	-22.182818	49.865885	51.266895
3.490000	-22.277170	49.564844	51.245085
3.470000	-22.398664	49.408822	51.120312
3.450000	-22.461905	49.293294	51.016960
3.430000	-22.495252	49.258464	50.852311
3.410000	-22.630503	48.892513	50.774707
3.390000	-22.669711	48.766667	50.569206
3.370000	-22.773549	48.575195	50.516829
3.350000	-22.798947	48.571419	50.399935
3.330000	-22.852760	48.408105	50.253483
3.310000	-22.928827	48.184798	50.171973
3.290000	-23.021861	47.969629	50.017936
3.270000	-23.031378	48.048893	49.872721
3.250000	-23.117696	47.730632	49.724382
3.230000	-23.160008	47.553483	49.610937
3.210000	-23.328926	47.142318	49.479460
3.190000	-23.397453	47.032487	49.378158
3.170000	-23.490905	46.888444	49.214128
3.150000	-23.537272	46.652767	49.111133
3.130000	-23.574827	46.633757	48.967025
3.110000	-23.712323	46.205957	48.860319
3.090000	-23.882945	45.737500	48.724577
3.070000	-23.820356	45.982715	48.527279
3.050000	-23.985429	49.750911	48.437240
3.030000	-24.027977	49.625618	48.277799
3.010000	-24.008283	49.668913	48.155599
2.990000	-24.182821	49.185970	48.008008
2.970000	-24.233181	49.070150	47.918066
2.950000	-24.299019	48.899349	47.716602
2.930000	-24.341646	48.850098	47.562598
2.910000	-24.398328	48.704818	47.446908
2.890000	-24.435645	48.608854	47.292090
2.870000	-24.604470	48.116081	47.120638
2.850000	-24.634194	48.014193	46.988118
2.830000	-24.779014	47.749870	46.824219
2.810000	-24.841881	47.493717	46.705664
2.790000	-24.845340	47.645605	46.529622
2.770000	-24.961191	47.236589	46.419792
2.750000	-25.002299	47.111654	46.244792
2.730000	-25.099415	46.849447	46.023926
2.710000	-25.179015	46.663379	45.946094
2.690000	-25.277949	46.325488	45.737793
2.670000	-25.267870	46.437663	50.023698
2.650000	-25.406785	45.955664	49.881022
2.630000	-25.407347	50.228646	49.634408
2.610000	-25.596435	49.551628	49.575293
2.590000	-25.587058	49.819759	49.385352
2.570000	-25.657411	49.516797	49.213965
2.550000	-25.786251	49.172884	49.128223
2.530000	-25.873519	48.879850	48.848079
2.510000	-25.933222	48.786621	48.738379
2.490000	-26.007306	48.515983	48.612240
2.470000	-26.135435	48.127799	48.440658
2.450000	-26.189022	48.139909	48.246452
2.430000	-26.205666	47.960189	48.137630
2.410000	-26.311793	47.598893	47.912240
2.390000	-26.357618	47.573796	47.733529
2.370000	-26.433114	47.313900	47.606217
2.350000	-26.487079	47.112240	47.327246
2.330000	-26.598402	46.872624	47.244010
2.310000	-26.636655	46.750098	47.038216
2.290000	-26.737382	50.638216	46.775749
2.270000	-26.814444	50.389714	46.636165
2.250000	-26.934167	50.040495	46.461556
2.230000	-27.008680	49.886393	46.302930
2.210000	-27.042234	49.795345	46.095378
2.190000	-27.135660	49.509147	45.901204
2.170000	-27.263328	49.019792	45.723079
