4.050000	-21.377629	52.241406	67.437923
4.030000	-21.416116	52.181608	54.091113
4.010000	-21.563299	51.836784	53.990169
3.990000	-21.496553	52.066211	53.854850
3.970000	-21.664025	51.607324	53.799967
3.950000	-21.789857	51.311816	53.679297
3.930000	-21.673559	51.782161	53.637891
3.910000	-21.864752	51.073665	53.502930
3.890000	-21.941314	50.836751	53.410514
3.870000	-22.322201	49.488802	53.248438
3.850000	-22.228837	50.109538	53.193262
3.830000	-22.155661	50.354492	53.053418
3.810000	-22.119709	50.763737	52.988704
3.790000	-22.137643	50.722526	52.897852
3.770000	-22.469955	49.575977	52.791374
3.750000	-22.802759	48.316178	52.669206
3.730000	-22.835541	48.321908	52.524382
3.710000	-22.900452	48.194401	52.452604
3.690000	-22.921879	48.151595	52.298958
3.670000	-23.069051	47.730729	52.259701
3.650000	-22.916720	48.370833	52.122591
3.630000	-22.836280	48.994596	52.000684
3.610000	-22.878902	48.834049	51.892546
3.590000	-23.004510	48.518620	51.765690
3.570000	-23.048791	48.306152	51.659668
3.550000	-23.354511	47.285156	51.564583
3.530000	-23.514754	46.680892	51.397917
3.510000	-23.679257	46.112630	51.357454
3.490000	-23.600082	46.603841	51.248828
3.470000	-23.666688	50.514876	51.069922
3.450000	-23.864429	49.946517	50.980371
3.430000	-23.791846	50.326237	50.862500
3.410000	-24.034459	49.512695	50.726888
3.390000	-24.076933	49.342318	50.595150
3.370000	-24.112856	49.566309	50.472298
3.350000	-24.212237	49.117285	50.367057
3.330000	-24.214775	49.242969	50.221484
3.310000	-24.388323	48.541667	50.159993
3.290000	-24.400776	48.539616	50.069889
3.270000	-24.471965	48.478320	49.874642
3.250000	-24.602212	48.064062	49.754915
3.230000	-24.735548	47.683757	49.605078
3.210000	-24.696644	47.977767	49.513444
3.190000	-24.767959	47.715658	49.378255
3.170000	-24.805831	47.638867	49.285026
3.150000	-24.866395	47.626335	49.100684
3.130000	-24.999839	47.089909	49.029329
3.110000	-25.153152	46.770996	48.862565
3.090000	-25.197323	46.537402	48.716016
3.070000	-25.277906	46.414876	48.565788
3.050000	-25.328783	46.380046	48.423307
3.030000	-25.445938	45.943945	48.294108
3.010000	-25.399295	50.346289	48.189876
2.990000	-25.484876	50.114421	48.010189
2.970000	-25.540511	49.969336	47.838932
2.950000	-25.701525	49.524186	47.746159
2.930000	-25.703175	49.517643	47.564714
2.910000	-25.801580	49.324967	47.381771
2.890000	-25.936969	48.793880	47.297461
2.870000	-25.956475	48.857910	47.163444
2.850000	-26.010760	48.673372	46.991081
2.830000	-26.114870	48.437500	46.849023
2.810000	-26.110586	48.468197	46.695638
2.790000	-26.206859	48.319434	46.587565
2.770000	-26.247984	48.157357	46.368717
2.750000	-26.408407	47.610905	46.286849
2.730000	-26.461786	47.507650	46.107064
2.710000	-26.545493	47.370898	45.957910
2.690000	-26.508613	47.371387	45.723145
2.670000	-26.618079	47.088607	50.033496
